Book,Character,F1,h,wF1,wh
The Hunger Games,Treech,0.4804621636867523,0.0029177804212191334,0.5315182209014893,0.020332711194619903
The Hunger Games,Dill,0.5166664123535156,0.3215607788346636,0.519472062587738,0.41026056531547406
Dune,Farad'n Corrino/XD,0.5663257241249084,1.2268153775562465,0.5621641278266907,1.2859397614845096
Dune,Farad'n Corrino,0.5666971206665039,0.6623881126562792,0.5823624730110168,2.0033410146776593
Dune,Farad'n Corrino/DE,0.5844084024429321,0.34112114492845225,0.5843735933303833,0.5548459968408695
Dune,Fafnir Corrino,0.44995251297950745,0.7003032446719886,0.5322589874267578,1.0420738912627936
Dune,Dominic Vernius,0.5075456500053406,0.16810853453936686,0.5397589802742004,0.46615697041042964
Dune,Faykan Butler,0.47326651215553284,0.008630108199796038,0.45225006341934204,0.005865670908450444
Dune,Vladimir Harkonnen/DE,0.5605220198631287,0.033061347497188795,0.5588648915290833,0.015082126718870102
Dune,Vladimir Harkonnen/XD,0.5055045485496521,0.0007665787634493652,0.5348857641220093,0.019193017790460263
Dune,Vladimir Harkonnen,0.5121381282806396,0.004265779607880439,0.5284905433654785,0.0014845070134720474
Dune,Darwi Odrade,0.5440998077392578,0.0006476787879186171,0.548105001449585,0.00037441361270270767
